year	month	region	temp
1999	7	soext_land	-0.06
1999	7	soext_ocean	-0.08
1999	7	nopol	-0.1
1999	7	nopol_land	-0.27
1999	7	nopol_ocean	0.1
1999	7	sopol	-0.12
1999	7	sopol_land	-0.55
1999	7	sopol_ocean	0.08
1999	7	usa48	0.33
1999	7	usa49	0.34
1999	7	aust	0.52
1999	8	globe	-0.2
1999	8	globe_land	-0.14
1999	8	globe_ocean	-0.22
1999	8	nh	-0.18
1999	8	nh_land	-0.16
1999	8	nh_ocean	-0.19
1999	8	sh	-0.22
1999	8	sh_land	-0.09
1999	8	sh_ocean	-0.25
1999	8	trpcs	-0.38
1999	8	trpcs_land	-0.37
1999	8	trpcs_ocean	-0.38
1999	8	noext	-0.06
1999	8	noext_land	-0.1
1999	8	noext_ocean	-0.03
1999	8	soext	-0.15
1999	8	soext_land	0.12
1999	8	soext_ocean	-0.19
1999	8	nopol	-0.37
1999	8	nopol_land	-0.73
1999	8	nopol_ocean	0.04
1999	8	sopol	-0.17
1999	8	sopol_land	-0.05
1999	8	sopol_ocean	-0.22
1999	8	usa48	0.23
1999	8	usa49	0.29
1999	8	aust	0.14
1999	9	globe	-0.12
1999	9	globe_land	0.03
1999	9	globe_ocean	-0.17
1999	9	nh	-0.05
1999	9	nh_land	0.08
1999	9	nh_ocean	-0.13
1999	9	sh	-0.18
1999	9	sh_land	-0.09
1999	9	sh_ocean	-0.2
1999	9	trpcs	-0.4
1999	9	trpcs_land	-0.31
1999	9	trpcs_ocean	-0.43
1999	9	noext	0.13
1999	9	noext_land	0.16
1999	9	noext_ocean	0.1
1999	9	soext	-0.06
1999	9	soext_land	0.13
1999	9	soext_ocean	-0.09
1999	9	nopol	0.29
1999	9	nopol_land	0.1
1999	9	nopol_ocean	0.5
1999	9	sopol	0.35
1999	9	sopol_land	0.49
1999	9	sopol_ocean	0.29
1999	9	usa48	-0.56
1999	9	usa49	-0.5
1999	9	aust	0.06
1999	10	globe	-0.17
1999	10	globe_land	-0.16
1999	10	globe_ocean	-0.18
1999	10	nh	-0.23
1999	10	nh_land	-0.11
1999	10	nh_ocean	-0.3
1999	10	sh	-0.12
1999	10	sh_land	-0.25
1999	10	sh_ocean	-0.09
1999	10	trpcs	-0.38
1999	10	trpcs_land	-0.41
1999	10	trpcs_ocean	-0.37
1999	10	noext	-0.14
1999	10	noext_land	-0.04
1999	10	noext_ocean	-0.24
1999	10	soext	0.02
1999	10	soext_land	-0.13
1999	10	soext_ocean	0.04
1999	10	nopol	-0.44
1999	10	nopol_land	-0.36
1999	10	nopol_ocean	-0.53
1999	10	sopol	0.01
1999	10	sopol_land	-0.16
1999	10	sopol_ocean	0.09
1999	10	usa48	0.53
1999	10	usa49	0.11
1999	10	aust	-0.22
1999	11	globe	-0.2
1999	11	globe_land	-0.21
1999	11	globe_ocean	-0.19
1999	11	nh	-0.07
1999	11	nh_land	0.05
1999	11	nh_ocean	-0.14
1999	11	sh	-0.33
1999	11	sh_land	-0.8
1999	11	sh_ocean	-0.23
1999	11	trpcs	-0.4
1999	11	trpcs_land	-0.36
1999	11	trpcs_ocean	-0.41
1999	11	noext	0.08
1999	11	noext_land	0.12
1999	11	noext_ocean	0.05
1999	11	soext	-0.27
1999	11	soext_land	-1.02
1999	11	soext_ocean	-0.14
1999	11	nopol	-0.19
1999	11	nopol_land	-0.25
1999	11	nopol_ocean	-0.11
1999	11	sopol	-0.6
1999	11	sopol_land	-1.06
1999	11	sopol_ocean	-0.39
1999	11	usa48	1.87
1999	11	usa49	1.32
1999	11	aust	-1.56
1999	12	globe	-0.16
1999	12	globe_land	-0.05
1999	12	globe_ocean	-0.21
1999	12	nh	-0.01
1999	12	nh_land	0.32
1999	12	nh_ocean	-0.22
1999	12	sh	-0.32
1999	12	sh_land	-0.88
1999	12	sh_ocean	-0.2
1999	12	trpcs	-0.41
1999	12	trpcs_land	-0.26
1999	12	trpcs_ocean	-0.46
1999	12	noext	0.22
1999	12	noext_land	0.48
1999	12	noext_ocean	-0.01
1999	12	soext	-0.28
1999	12	soext_land	-1.4
1999	12	soext_ocean	-0.08
1999	12	nopol	-0.56
1999	12	nopol_land	-0.11
1999	12	nopol_ocean	-1.08
1999	12	sopol	-1.2
1999	12	sopol_land	-2.49
1999	12	sopol_ocean	-0.59
1999	12	usa48	0.62
1999	12	usa49	0.12
1999	12	aust	-0.68
2000	1	globe	-0.41
2000	1	globe_land	-0.53
2000	1	globe_ocean	-0.37
2000	1	nh	-0.42
2000	1	nh_land	-0.41
2000	1	nh_ocean	-0.43
2000	1	sh	-0.41
2000	1	sh_land	-0.8
2000	1	sh_ocean	-0.32
2000	1	trpcs	-0.39
2000	1	trpcs_land	-0.15
2000	1	trpcs_ocean	-0.46
2000	1	noext	-0.41
2000	1	noext_land	-0.51
2000	1	noext_ocean	-0.33
2000	1	soext	-0.44
2000	1	soext_land	-1.21
2000	1	soext_ocean	-0.3
2000	1	nopol	-1.08
2000	1	nopol_land	-1.04
2000	1	nopol_ocean	-1.12
2000	1	sopol	-1.44
2000	1	sopol_land	-2.08
2000	1	sopol_ocean	-1.14
2000	1	usa48	0.12
2000	1	usa49	-0.15
2000	1	aust	-0.74
2000	2	globe	-0.23
2000	2	globe_land	-0.19
2000	2	globe_ocean	-0.24
2000	2	nh	-0.3
2000	2	nh_land	-0.1
2000	2	nh_ocean	-0.42
2000	2	sh	-0.16
2000	2	sh_land	-0.39
2000	2	sh_ocean	-0.11
2000	2	trpcs	-0.55
2000	2	trpcs_land	-0.57
2000	2	trpcs_ocean	-0.55
2000	2	noext	-0.13
2000	2	noext_land	0.04
2000	2	noext_ocean	-0.28
2000	2	soext	0.01
2000	2	soext_land	-0.33
2000	2	soext_ocean	0.08
2000	2	nopol	0.11
2000	2	nopol_land	0.46
2000	2	nopol_ocean	-0.31
2000	2	sopol	-0.34
2000	2	sopol_land	-0.9
2000	2	sopol_ocean	-0.08
2000	2	usa48	1.37
2000	2	usa49	1.38
2000	2	aust	0.46
2000	3	globe	-0.14
2000	3	globe_land	-0.19
2000	3	globe_ocean	-0.12
2000	3	nh	-0.23
2000	3	nh_land	-0.1
2000	3	nh_ocean	-0.31
2000	3	sh	-0.05
2000	3	sh_land	-0.39
2000	3	sh_ocean	0.02
2000	3	trpcs	-0.47
2000	3	trpcs_land	-0.36
2000	3	trpcs_ocean	-0.51
2000	3	noext	-0.08
2000	3	noext_land	-0.05
2000	3	noext_ocean	-0.11
2000	3	soext	0.15
2000	3	soext_land	-0.37
2000	3	soext_ocean	0.25
2000	3	nopol	0.21
2000	3	nopol_land	0.21
2000	3	nopol_ocean	0.21
2000	3	sopol	-0.45
2000	3	sopol_land	-1
2000	3	sopol_ocean	-0.19
2000	3	usa48	0.97
2000	3	usa49	1.01
2000	3	aust	0.4
2000	4	globe	-0.07
2000	4	globe_land	0.23
2000	4	globe_ocean	-0.19
2000	4	nh	0.02
2000	4	nh_land	0.45
2000	4	nh_ocean	-0.25
2000	4	sh	-0.16
2000	4	sh_land	-0.26
2000	4	sh_ocean	-0.14
2000	4	trpcs	-0.36
2000	4	trpcs_land	-0.28
2000	4	trpcs_ocean	-0.38
2000	4	noext	0.23
2000	4	noext_land	0.62
2000	4	noext_ocean	-0.12
2000	4	soext	-0.06
2000	4	soext_land	-0.18
2000	4	soext_ocean	-0.04
2000	4	nopol	0.16
2000	4	nopol_land	0.59
2000	4	nopol_ocean	-0.34
2000	4	sopol	-0.67
2000	4	sopol_land	-0.51
2000	4	sopol_ocean	-0.75
2000	4	usa48	0.61
2000	4	usa49	0.49
2000	4	aust	0.01
2000	5	globe	-0.04
2000	5	globe_land	-0.05
2000	5	globe_ocean	-0.03
2000	5	nh	-0.04
2000	5	nh_land	0.09
2000	5	nh_ocean	-0.12
2000	5	sh	-0.03
2000	5	sh_land	-0.36
2000	5	sh_ocean	0.03
2000	5	trpcs	-0.27
2000	5	trpcs_land	-0.18
2000	5	trpcs_ocean	-0.3
2000	5	noext	0.08
2000	5	noext_land	0.16
2000	5	noext_ocean	0.01
2000	5	soext	0.1
2000	5	soext_land	-0.5
2000	5	soext_ocean	0.2
2000	5	nopol	-0.48
2000	5	nopol_land	-0.55
2000	5	nopol_ocean	-0.41
2000	5	sopol	-0.14
2000	5	sopol_land	-0.6
2000	5	sopol_ocean	0.07
2000	5	usa48	1.3
2000	5	usa49	0.73
2000	5	aust	-0.12
2000	6	globe	-0.06
2000	6	globe_land	-0.01
2000	6	globe_ocean	-0.09
2000	6	nh	-0.08
2000	6	nh_land	0.02
2000	6	nh_ocean	-0.15
2000	6	sh	-0.05
2000	6	sh_land	-0.08
2000	6	sh_ocean	-0.04
2000	6	trpcs	-0.37
2000	6	trpcs_land	-0.33
2000	6	trpcs_ocean	-0.38
2000	6	noext	0.07
2000	6	noext_land	0.1
2000	6	noext_ocean	0.05
2000	6	soext	0.12
2000	6	soext_land	0.15
2000	6	soext_ocean	0.11
2000	6	nopol	-0.39
2000	6	nopol_land	-0.17
2000	6	nopol_ocean	-0.63
2000	6	sopol	0.58
2000	6	sopol_land	1.18
2000	6	sopol_ocean	0.3
2000	6	usa48	0.17
2000	6	usa49	0.11
2000	6	aust	-0.99
2000	7	globe	-0.18
2000	7	globe_land	-0.15
2000	7	globe_ocean	-0.19
2000	7	nh	-0.18
2000	7	nh_land	-0.06
2000	7	nh_ocean	-0.25
2000	7	sh	-0.18
2000	7	sh_land	-0.35
2000	7	sh_ocean	-0.15
2000	7	trpcs	-0.36
2000	7	trpcs_land	-0.37
2000	7	trpcs_ocean	-0.36
2000	7	noext	-0.12
2000	7	noext_land	-0.03
2000	7	noext_ocean	-0.2
2000	7	soext	-0.04
2000	7	soext_land	-0.18
2000	7	soext_ocean	-0.02
2000	7	nopol	-0.01
2000	7	nopol_land	0.03
2000	7	nopol_ocean	-0.06
2000	7	sopol	0.52
2000	7	sopol_land	0.5
2000	7	sopol_ocean	0.53
2000	7	usa48	-0.26
2000	7	usa49	-0.31
2000	7	aust	-0.31
2000	8	globe	-0.24
2000	8	globe_land	-0.16
2000	8	globe_ocean	-0.27
2000	8	nh	-0.16
2000	8	nh_land	-0.09
2000	8	nh_ocean	-0.2
2000	8	sh	-0.32
2000	8	sh_land	-0.32
2000	8	sh_ocean	-0.32
2000	8	trpcs	-0.24
2000	8	trpcs_land	-0.27
2000	8	trpcs_ocean	-0.23
2000	8	noext	-0.13
2000	8	noext_land	-0.07
2000	8	noext_ocean	-0.18
2000	8	soext	-0.35
2000	8	soext_land	-0.27
2000	8	soext_ocean	-0.37
2000	8	nopol	-0.1
2000	8	nopol_land	-0.31
2000	8	nopol_ocean	0.14
2000	8	sopol	0.03
2000	8	sopol_land	0.46
2000	8	sopol_ocean	-0.18
2000	8	usa48	0.31
2000	8	usa49	0.12
2000	8	aust	-0.73
2000	9	globe	-0.14
2000	9	globe_land	-0.09
2000	9	globe_ocean	-0.16
2000	9	nh	-0.14
2000	9	nh_land	-0.17
2000	9	nh_ocean	-0.12
2000	9	sh	-0.15
2000	9	sh_land	0.08
2000	9	sh_ocean	-0.19
2000	9	trpcs	-0.26
2000	9	trpcs_land	-0.22
2000	9	trpcs_ocean	-0.27
2000	9	noext	-0.09
2000	9	noext_land	-0.18
2000	9	noext_ocean	-0.01
2000	9	soext	-0.08
2000	9	soext_land	0.36
2000	9	soext_ocean	-0.15
2000	9	nopol	-0.48
2000	9	nopol_land	-0.45
2000	9	nopol_ocean	-0.52
2000	9	sopol	0.64
2000	9	sopol_land	1.33
2000	9	sopol_ocean	0.31
2000	9	usa48	0.21
2000	9	usa49	0.02
2000	9	aust	0.38
2000	10	globe	-0.12
2000	10	globe_land	-0.32
2000	10	globe_ocean	-0.04
2000	10	nh	-0.21
2000	10	nh_land	-0.35
2000	10	nh_ocean	-0.12
2000	10	sh	-0.03
2000	10	sh_land	-0.28
2000	10	sh_ocean	0.02
2000	10	trpcs	-0.04
2000	10	trpcs_land	-0.17
2000	10	trpcs_ocean	0
2000	10	noext	-0.29
2000	10	noext_land	-0.4
2000	10	noext_ocean	-0.2
2000	10	soext	-0.03
2000	10	soext_land	-0.35
2000	10	soext_ocean	0.03
2000	10	nopol	0.02
2000	10	nopol_land	-0.21
2000	10	nopol_ocean	0.28
2000	10	sopol	-0.36
2000	10	sopol_land	-0.9
2000	10	sopol_ocean	-0.1
2000	10	usa48	-0.37
2000	10	usa49	-0.47
2000	10	aust	-0.23
2000	11	globe	-0.12
2000	11	globe_land	-0.28
2000	11	globe_ocean	-0.06
2000	11	nh	-0.16
2000	11	nh_land	-0.38
2000	11	nh_ocean	-0.02
2000	11	sh	-0.09
2000	11	sh_land	-0.04
2000	11	sh_ocean	-0.1
2000	11	trpcs	0.01
2000	11	trpcs_land	-0.05
2000	11	trpcs_ocean	0.03
2000	11	noext	-0.26
2000	11	noext_land	-0.48
2000	11	noext_ocean	-0.08
2000	11	soext	-0.12
2000	11	soext_land	0
2000	11	soext_ocean	-0.14
2000	11	nopol	0.2
2000	11	nopol_land	0.18
2000	11	nopol_ocean	0.23
2000	11	sopol	0.33
2000	11	sopol_land	0.79
2000	11	sopol_ocean	0.12
2000	11	usa48	-1.78
2000	11	usa49	-1.36
2000	11	aust	0
2000	12	globe	-0.14
2000	12	globe_land	-0.22
2000	12	globe_ocean	-0.11
2000	12	nh	-0.17
2000	12	nh_land	-0.3
2000	12	nh_ocean	-0.09
2000	12	sh	-0.11
2000	12	sh_land	-0.03
2000	12	sh_ocean	-0.13
2000	12	trpcs	-0.07
2000	12	trpcs_land	-0.09
2000	12	trpcs_ocean	-0.07
2000	12	noext	-0.26
2000	12	noext_land	-0.36
2000	12	noext_ocean	-0.17
2000	12	soext	-0.1
2000	12	soext_land	0.02
2000	12	soext_ocean	-0.12
2000	12	nopol	0.03
2000	12	nopol_land	-0.18
2000	12	nopol_ocean	0.26
2000	12	sopol	-0.39
2000	12	sopol_land	-0.04
2000	12	sopol_ocean	-0.56
2000	12	usa48	-1.49
2000	12	usa49	-0.94
2000	12	aust	0.21
2001	1	globe	-0.19
2001	1	globe_land	-0.09
2001	1	globe_ocean	-0.23
2001	1	nh	-0.19
2001	1	nh_land	-0.02
2001	1	nh_ocean	-0.29
2001	1	sh	-0.2
2001	1	sh_land	-0.24
2001	1	sh_ocean	-0.19
2001	1	trpcs	-0.34
2001	1	trpcs_land	-0.35
2001	1	trpcs_ocean	-0.33
2001	1	noext	-0.14
2001	1	noext_land	0.01
2001	1	noext_ocean	-0.27
2001	1	soext	-0.1
2001	1	soext_land	0.01
2001	1	soext_ocean	-0.12
2001	1	nopol	-0.25
2001	1	nopol_land	-0.36
2001	1	nopol_ocean	-0.12
2001	1	sopol	-0.07
2001	1	sopol_land	0
2001	1	sopol_ocean	-0.1
2001	1	usa48	-0.17
2001	1	usa49	0.04
2001	1	aust	0.21
2001	2	globe	-0.06
2001	2	globe_land	-0.22
2001	2	globe_ocean	0.01
2001	2	nh	-0.31
2001	2	nh_land	-0.43
2001	2	nh_ocean	-0.24
2001	2	sh	0.2
2001	2	sh_land	0.26
2001	2	sh_ocean	0.19
2001	2	trpcs	-0.19
2001	2	trpcs_land	-0.24
2001	2	trpcs_ocean	-0.17
2001	2	noext	-0.36
2001	2	noext_land	-0.47
2001	2	noext_ocean	-0.25
2001	2	soext	0.38
2001	2	soext_land	0.61
2001	2	soext_ocean	0.34
2001	2	nopol	-0.34
2001	2	nopol_land	-0.72
2001	2	nopol_ocean	0.09
2001	2	sopol	0.03
2001	2	sopol_land	0.35
2001	2	sopol_ocean	-0.13
2001	2	usa48	-0.38
2001	2	usa49	-0.13
2001	2	aust	0.93
2001	3	globe	-0.08
2001	3	globe_land	0
2001	3	globe_ocean	-0.11
2001	3	nh	-0.09
2001	3	nh_land	0.07
2001	3	nh_ocean	-0.2
2001	3	sh	-0.06
2001	3	sh_land	-0.16
2001	3	sh_ocean	-0.04
2001	3	trpcs	-0.27
2001	3	trpcs_land	-0.43
2001	3	trpcs_ocean	-0.22
2001	3	noext	0.03
2001	3	noext_land	0.22
2001	3	noext_ocean	-0.14
2001	3	soext	0.02
2001	3	soext_land	0.01
2001	3	soext_ocean	0.02
2001	3	nopol	-0.18
2001	3	nopol_land	0.09
2001	3	nopol_ocean	-0.48
2001	3	sopol	-0.09
2001	3	sopol_land	0.08
2001	3	sopol_ocean	-0.17
2001	3	usa48	-0.98
2001	3	usa49	-0.94
2001	3	aust	-0.38
2001	4	globe	0.08
2001	4	globe_land	0.01
2001	4	globe_ocean	0.1
2001	4	nh	0.02
2001	4	nh_land	0.07
2001	4	nh_ocean	0
2001	4	sh	0.13
2001	4	sh_land	-0.1
2001	4	sh_ocean	0.18
2001	4	trpcs	-0.03
2001	4	trpcs_land	-0.07
2001	4	trpcs_ocean	-0.02
2001	4	noext	0.06
2001	4	noext_land	0.09
2001	4	noext_ocean	0.03
2001	4	soext	0.21
2001	4	soext_land	-0.08
2001	4	soext_ocean	0.26
2001	4	nopol	-0.45
2001	4	nopol_land	-0.23
2001	4	nopol_ocean	-0.71
2001	4	sopol	-0.12
2001	4	sopol_land	-0.21
2001	4	sopol_ocean	-0.08
2001	4	usa48	0.41
2001	4	usa49	0.28
2001	4	aust	-0.2
2001	5	globe	0.07
2001	5	globe_land	0.23
2001	5	globe_ocean	0.01
2001	5	nh	0.14
2001	5	nh_land	0.34
2001	5	nh_ocean	0.01
2001	5	sh	0
2001	5	sh_land	0
2001	5	sh_ocean	0.01
2001	5	trpcs	-0.08
2001	5	trpcs_land	-0.08
2001	5	trpcs_ocean	-0.08
2001	5	noext	0.24
2001	5	noext_land	0.43
2001	5	noext_ocean	0.07
2001	5	soext	0.06
2001	5	soext_land	0.11
2001	5	soext_ocean	0.06
2001	5	nopol	-0.08
2001	5	nopol_land	0.1
2001	5	nopol_ocean	-0.28
2001	5	sopol	0.57
2001	5	sopol_land	0.88
2001	5	sopol_ocean	0.42
2001	5	usa48	0.39
2001	5	usa49	-0.19
2001	5	aust	-0.68
2001	6	globe	-0.1
2001	6	globe_land	-0.06
2001	6	globe_ocean	-0.11
2001	6	nh	-0.09
2001	6	nh_land	0
2001	6	nh_ocean	-0.15
2001	6	sh	-0.11
2001	6	sh_land	-0.2
2001	6	sh_ocean	-0.09
2001	6	trpcs	-0.28
2001	6	trpcs_land	-0.48
2001	6	trpcs_ocean	-0.22
2001	6	noext	0
2001	6	noext_land	0.1
2001	6	noext_ocean	-0.09
2001	6	soext	-0.01
2001	6	soext_land	0.08
2001	6	soext_ocean	-0.03
2001	6	nopol	0.02
2001	6	nopol_land	0.19
2001	6	nopol_ocean	-0.16
2001	6	sopol	-0.05
2001	6	sopol_land	0.21
2001	6	sopol_ocean	-0.18
2001	6	usa48	-0.1
2001	6	usa49	0
2001	6	aust	0.12
2001	7	globe	-0.05
2001	7	globe_land	0.02
2001	7	globe_ocean	-0.08
2001	7	nh	-0.01
2001	7	nh_land	0.07
2001	7	nh_ocean	-0.06
2001	7	sh	-0.1
2001	7	sh_land	-0.09
2001	7	sh_ocean	-0.1
2001	7	trpcs	-0.13
2001	7	trpcs_land	-0.2
2001	7	trpcs_ocean	-0.11
2001	7	noext	0.04
2001	7	noext_land	0.12
2001	7	noext_ocean	-0.04
2001	7	soext	-0.06
2001	7	soext_land	0.06
2001	7	soext_ocean	-0.08
2001	7	nopol	0.11
2001	7	nopol_land	0.39
2001	7	nopol_ocean	-0.21
2001	7	sopol	0.43
2001	7	sopol_land	0.81
2001	7	sopol_ocean	0.25
2001	7	usa48	0.15
2001	7	usa49	0.05
2001	7	aust	-0.72
2001	8	globe	0.12
2001	8	globe_land	0.09
2001	8	globe_ocean	0.13
2001	8	nh	0.19
2001	8	nh_land	0.23
2001	8	nh_ocean	0.17
2001	8	sh	0.05
2001	8	sh_land	-0.22
2001	8	sh_ocean	0.1
2001	8	trpcs	0.09
2001	8	trpcs_land	0.02
2001	8	trpcs_ocean	0.11
2001	8	noext	0.21
2001	8	noext_land	0.26
2001	8	noext_ocean	0.17
2001	8	soext	0.05
2001	8	soext_land	-0.35
2001	8	soext_ocean	0.12
2001	8	nopol	0.49
2001	8	nopol_land	0.65
2001	8	nopol_ocean	0.32
2001	8	sopol	-0.76
2001	8	sopol_land	-1.65
2001	8	sopol_ocean	-0.34
2001	8	usa48	0.35
2001	8	usa49	0.47
2001	8	aust	0.45
2001	9	globe	-0.17
2001	9	globe_land	-0.27
2001	9	globe_ocean	-0.13
2001	9	nh	-0.17
2001	9	nh_land	-0.26
2001	9	nh_ocean	-0.12
2001	9	sh	-0.17
2001	9	sh_land	-0.29
2001	9	sh_ocean	-0.14
2001	9	trpcs	-0.22
2001	9	trpcs_land	-0.21
2001	9	trpcs_ocean	-0.22
2001	9	noext	-0.17
2001	9	noext_land	-0.27
2001	9	noext_ocean	-0.07
2001	9	soext	-0.13
2001	9	soext_land	-0.35
2001	9	soext_ocean	-0.09
2001	9	nopol	0.1
2001	9	nopol_land	-0.16
2001	9	nopol_ocean	0.39
2001	9	sopol	-0.5
2001	9	sopol_land	-0.25
2001	9	sopol_ocean	-0.61
2001	9	usa48	-0.25
2001	9	usa49	-0.18
2001	9	aust	-0.51
2001	10	globe	0.03
2001	10	globe_land	-0.22
2001	10	globe_ocean	0.12
2001	10	nh	-0.1
2001	10	nh_land	-0.14
2001	10	nh_ocean	-0.07
2001	10	sh	0.15
2001	10	sh_land	-0.38
2001	10	sh_ocean	0.27
2001	10	trpcs	0.08
2001	10	trpcs_land	-0.07
2001	10	trpcs_ocean	0.12
2001	10	noext	-0.21
2001	10	noext_land	-0.18
2001	10	noext_ocean	-0.23
2001	10	soext	0.2
2001	10	soext_land	-0.56
2001	10	soext_ocean	0.34
2001	10	nopol	-0.66
2001	10	nopol_land	-0.57
2001	10	nopol_ocean	-0.76
2001	10	sopol	-0.33
2001	10	sopol_land	-0.7
2001	10	sopol_ocean	-0.16
2001	10	usa48	-0.34
2001	10	usa49	-0.63
2001	10	aust	-0.89
2001	11	globe	0.04
2001	11	globe_land	0.11
2001	11	globe_ocean	0.02
2001	11	nh	0.07
2001	11	nh_land	0.29
2001	11	nh_ocean	-0.08
2001	11	sh	0.02
2001	11	sh_land	-0.31
2001	11	sh_ocean	0.09
2001	11	trpcs	0.03
2001	11	trpcs_land	0.01
2001	11	trpcs_ocean	0.04
2001	11	noext	0.08
2001	11	noext_land	0.37
2001	11	noext_ocean	-0.18
2001	11	soext	0.02
2001	11	soext_land	-0.56
2001	11	soext_ocean	0.12
2001	11	nopol	-0.27
2001	11	nopol_land	-0.03
2001	11	nopol_ocean	-0.56
2001	11	sopol	-0.75
2001	11	sopol_land	-1.02
2001	11	sopol_ocean	-0.62
2001	11	usa48	1.27
2001	11	usa49	1.06
2001	11	aust	-0.2
2001	12	globe	0.04
2001	12	globe_land	-0.1
2001	12	globe_ocean	0.09
2001	12	nh	0.04
2001	12	nh_land	-0.04
2001	12	nh_ocean	0.08
2001	12	sh	0.04
2001	12	sh_land	-0.23
2001	12	sh_ocean	0.09
2001	12	trpcs	0.04
2001	12	trpcs_land	0.11
2001	12	trpcs_ocean	0.02
2001	12	noext	0.03
2001	12	noext_land	-0.06
2001	12	noext_ocean	0.11
2001	12	soext	0.04
2001	12	soext_land	-0.55
2001	12	soext_ocean	0.14
2001	12	nopol	0.65
2001	12	nopol_land	0.54
2001	12	nopol_ocean	0.78
2001	12	sopol	-0.69
2001	12	sopol_land	-0.71
2001	12	sopol_ocean	-0.68
2001	12	usa48	0.17
2001	12	usa49	-0.09
2001	12	aust	-0.43
2002	1	globe	0.09
2002	1	globe_land	0.26
2002	1	globe_ocean	0.03
2002	1	nh	0.2
2002	1	nh_land	0.39
2002	1	nh_ocean	0.08
2002	1	sh	-0.02
2002	1	sh_land	-0.05
2002	1	sh_ocean	-0.01
2002	1	trpcs	-0.05
2002	1	trpcs_land	-0.12
2002	1	trpcs_ocean	-0.03
2002	1	noext	0.34
2002	1	noext_land	0.56
2002	1	noext_ocean	0.15
2002	1	soext	0
2002	1	soext_land	-0.1
2002	1	soext_ocean	0.01
2002	1	nopol	-0.08
2002	1	nopol_land	0.1
2002	1	nopol_ocean	-0.3
2002	1	sopol	0.24
2002	1	sopol_land	0.7
2002	1	sopol_ocean	0.03
2002	1	usa48	0.5
2002	1	usa49	0.52
2002	1	aust	-0.64
2002	2	globe	0.14
2002	2	globe_land	0.3
2002	2	globe_ocean	0.08
2002	2	nh	0.14
2002	2	nh_land	0.51
2002	2	nh_ocean	-0.09
2002	2	sh	0.14
2002	2	sh_land	-0.17
2002	2	sh_ocean	0.2
2002	2	trpcs	0
2002	2	trpcs_land	0.06
2002	2	trpcs_ocean	-0.01
2002	2	noext	0.22
2002	2	noext_land	0.64
2002	2	noext_ocean	-0.16
2002	2	soext	0.2
2002	2	soext_land	-0.39
2002	2	soext_ocean	0.31
2002	2	nopol	-1.6
2002	2	nopol_land	-0.97
2002	2	nopol_ocean	-2.32
2002	2	sopol	0.22
2002	2	sopol_land	-0.37
2002	2	sopol_ocean	0.51
2002	2	usa48	0.41
2002	2	usa49	0.08
2002	2	aust	-0.34
2002	3	globe	0.11
2002	3	globe_land	0.21
2002	3	globe_ocean	0.07
2002	3	nh	0.14
2002	3	nh_land	0.19
2002	3	nh_ocean	0.11
2002	3	sh	0.07
2002	3	sh_land	0.27
2002	3	sh_ocean	0.03
2002	3	trpcs	0.02
2002	3	trpcs_land	-0.03
2002	3	trpcs_ocean	0.04
2002	3	noext	0.21
2002	3	noext_land	0.24
2002	3	noext_ocean	0.18
2002	3	soext	0.09
2002	3	soext_land	0.52
2002	3	soext_ocean	0.02
2002	3	nopol	0.73
2002	3	nopol_land	0.47
2002	3	nopol_ocean	1.02
2002	3	sopol	0.97
2002	3	sopol_land	1.41
2002	3	sopol_ocean	0.75
2002	3	usa48	-0.92
2002	3	usa49	-0.55
2002	3	aust	-0.42
2002	4	globe	0.11
2002	4	globe_land	0.03
2002	4	globe_ocean	0.14
2002	4	nh	0.04
2002	4	nh_land	-0.15
2002	4	nh_ocean	0.16
2002	4	sh	0.18
2002	4	sh_land	0.43
2002	4	sh_ocean	0.12
2002	4	trpcs	-0.05
2002	4	trpcs_land	0.02
2002	4	trpcs_ocean	-0.07
2002	4	noext	0.09
2002	4	noext_land	-0.2
2002	4	noext_ocean	0.36
2002	4	soext	0.29
2002	4	soext_land	0.77
2002	4	soext_ocean	0.21
2002	4	nopol	-0.58
2002	4	nopol_land	-0.72
2002	4	nopol_ocean	-0.42
2002	4	sopol	0.66
2002	4	sopol_land	1.41
2002	4	sopol_ocean	0.3
2002	4	usa48	0.97
2002	4	usa49	0.75
2002	4	aust	0.46
2002	5	globe	0.12
2002	5	globe_land	0.15
2002	5	globe_ocean	0.12
2002	5	nh	0.01
2002	5	nh_land	-0.16
2002	5	nh_ocean	0.12
2002	5	sh	0.24
2002	5	sh_land	0.86
2002	5	sh_ocean	0.11
2002	5	trpcs	0.14
2002	5	trpcs_land	0.11
2002	5	trpcs_ocean	0.15
2002	5	noext	-0.06
2002	5	noext_land	-0.25
2002	5	noext_ocean	0.11
2002	5	soext	0.29
2002	5	soext_land	1.45
2002	5	soext_ocean	0.08
2002	5	nopol	0.29
2002	5	nopol_land	0.12
2002	5	nopol_ocean	0.48
2002	5	sopol	1.47
2002	5	sopol_land	3.03
2002	5	sopol_ocean	0.73
2002	5	usa48	-0.55
2002	5	usa49	-0.31
2002	5	aust	0.57
2002	6	globe	0.17
2002	6	globe_land	0.13
2002	6	globe_ocean	0.18
2002	6	nh	-0.02
2002	6	nh_land	-0.04
2002	6	nh_ocean	0
2002	6	sh	0.35
2002	6	sh_land	0.53
2002	6	sh_ocean	0.31
2002	6	trpcs	0.07
2002	6	trpcs_land	-0.03
2002	6	trpcs_ocean	0.1
